index, star_mass, Xinit, Yinit, Zinit, amlt, fov_shell, fov0_shell, fov_core, fov0_core
12173, 2.09224, 0.71470923, 0.26653381, 0.01875695, 2.473859, 0.001155, 0.000577, 0.017044, 0.008522
12174, 1.69224, 0.69082082, 0.30153381, 0.00764537, 2.123859, 0.007155, 0.003577, 0.012044, 0.006022
12175, 0.89224, 0.72344290, 0.23153381, 0.04502329, 1.423859, 0.003155, 0.001577, 0.002044, 0.001022
12176, 0.84224, 0.72885554, 0.26215881, 0.00898565, 1.992609, 0.001405, 0.000702, 0.007669, 0.003835
12177, 1.64224, 0.62454295, 0.33215881, 0.04329824, 2.692609, 0.005405, 0.002702, 0.017669, 0.008835
12178, 2.04224, 0.69920611, 0.29715881, 0.00363507, 2.342609, 0.003405, 0.001702, 0.012669, 0.006335
12179, 1.24224, 0.61486540, 0.36715881, 0.01797579, 1.642609, 0.007405, 0.003702, 0.002669, 0.001335
12180, 1.44224, 0.75279970, 0.24465881, 0.00254148, 2.517609, 0.006405, 0.003202, 0.010169, 0.005085
12181, 2.24224, 0.67257248, 0.31465881, 0.01276871, 1.817609, 0.002405, 0.001202, 0.000169, 0.000085
12182, 1.84224, 0.71462004, 0.27965881, 0.00572115, 1.467609, 0.004405, 0.002202, 0.005169, 0.002585
12183, 1.04224, 0.62232400, 0.34965881, 0.02801718, 2.167609, 0.000405, 0.000202, 0.015169, 0.007585
12184, 0.94224, 0.69119545, 0.30590881, 0.00289573, 1.555109, 0.000905, 0.000452, 0.018919, 0.009460
12185, 1.74224, 0.74650425, 0.23590881, 0.01758694, 2.255109, 0.004905, 0.002452, 0.008919, 0.004460
12186, 2.14224, 0.65260768, 0.34090881, 0.00648351, 2.605109, 0.002905, 0.001452, 0.003919, 0.001960
12187, 1.34224, 0.69051401, 0.27090881, 0.03857718, 1.905109, 0.006905, 0.003452, 0.013919, 0.006960
12188, 1.14224, 0.67225417, 0.32340881, 0.00433702, 2.080109, 0.007905, 0.003952, 0.001419, 0.000710
12189, 1.94224, 0.72045369, 0.25340881, 0.02613750, 1.380109, 0.003905, 0.001952, 0.011419, 0.005710
12190, 1.54224, 0.63985044, 0.35840881, 0.00174075, 1.730109, 0.005905, 0.002952, 0.016419, 0.008210
12191, 0.74224, 0.70086872, 0.28840881, 0.01072246, 2.430109, 0.001905, 0.000952, 0.006419, 0.003210
12192, 0.72974, 0.76223988, 0.23481506, 0.00294505, 1.697296, 0.000467, 0.000234, 0.013138, 0.006569
12193, 1.52974, 0.68040178, 0.30481506, 0.01478315, 2.397296, 0.004467, 0.002234, 0.003138, 0.001569
12194, 1.92974, 0.72355555, 0.26981506, 0.00662939, 2.047296, 0.002467, 0.001234, 0.008138, 0.004069
12195, 1.12974, 0.62783686, 0.33981506, 0.03234808, 1.347296, 0.006467, 0.003234, 0.018138, 0.009069
12196, 1.32974, 0.74326268, 0.25231506, 0.00442226, 2.572296, 0.007467, 0.003734, 0.005638, 0.002819
12197, 2.12974, 0.65574494, 0.32231506, 0.02194000, 1.872296, 0.003467, 0.001734, 0.015638, 0.007819
12198, 1.72974, 0.71090128, 0.28731506, 0.00178366, 1.522296, 0.005467, 0.002734, 0.010638, 0.005319
12199, 0.92974, 0.63374334, 0.35731506, 0.00894160, 2.222296, 0.001467, 0.000734, 0.000638, 0.000319
12200, 1.02974, 0.66141480, 0.33106506, 0.00752013, 1.434796, 0.001967, 0.000984, 0.004388, 0.002194
12201, 1.82974, 0.69452890, 0.26106506, 0.04440604, 2.134796, 0.005967, 0.002984, 0.014388, 0.007194
12202, 2.22974, 0.63090998, 0.36606506, 0.00302496, 2.484796, 0.003967, 0.001984, 0.019388, 0.009694
12203, 1.42974, 0.68545375, 0.29606506, 0.01848119, 1.784796, 0.007967, 0.003984, 0.009388, 0.004694
12204, 1.22974, 0.68430434, 0.31356506, 0.00213060, 2.309796, 0.006967, 0.003484, 0.016888, 0.008444
12205, 2.02974, 0.74341871, 0.24356506, 0.01301623, 1.609796, 0.002967, 0.001484, 0.006888, 0.003444
12206, 1.62974, 0.64666044, 0.34856506, 0.00477450, 1.959796, 0.004967, 0.002484, 0.001888, 0.000944
12207, 0.82974, 0.69267543, 0.27856506, 0.02875951, 2.659796, 0.000967, 0.000484, 0.011888, 0.005944
12208, 0.87974, 0.71121036, 0.28294006, 0.00584958, 2.091046, 0.002717, 0.001359, 0.017513, 0.008756
12209, 1.67974, 0.61845539, 0.35294006, 0.02860455, 1.391046, 0.006717, 0.003359, 0.007513, 0.003756
12210, 2.07974, 0.74946052, 0.24794006, 0.00259941, 1.741046, 0.000717, 0.000359, 0.002513, 0.001256
12211, 1.27974, 0.66901145, 0.31794006, 0.01304849, 2.441046, 0.004717, 0.002359, 0.012513, 0.006256
12212, 1.47974, 0.73065746, 0.26544006, 0.00390248, 1.566046, 0.005717, 0.002859, 0.000013, 0.000006
12213, 2.27974, 0.64518194, 0.33544006, 0.01937800, 2.266046, 0.001717, 0.000859, 0.010013, 0.005006
12214, 1.87974, 0.75993489, 0.23044006, 0.00962505, 2.616046, 0.007717, 0.003859, 0.015013, 0.007506
12215, 1.07974, 0.65304726, 0.30044006, 0.04651267, 1.916046, 0.003717, 0.001859, 0.005013, 0.002506
12216, 0.97974, 0.65398208, 0.34419006, 0.00182786, 2.353546, 0.003217, 0.001609, 0.008763, 0.004381
12217, 1.77974, 0.71457872, 0.27419006, 0.01123122, 1.653546, 0.007217, 0.003609, 0.018763, 0.009381
12218, 2.17974, 0.68626146, 0.30919006, 0.00454848, 1.303546, 0.001217, 0.000609, 0.013763, 0.006881
12219, 1.37974, 0.73347233, 0.23919006, 0.02733760, 2.003546, 0.005217, 0.002609, 0.003763, 0.001881
12220, 1.17974, 0.63186085, 0.36169006, 0.00644909, 1.828546, 0.004217, 0.002109, 0.011263, 0.005631
12221, 1.97974, 0.66986292, 0.29169006, 0.03844701, 2.528546, 0.000217, 0.000109, 0.001263, 0.000631
12222, 1.57974, 0.67042440, 0.32669006, 0.00288554, 2.178546, 0.006217, 0.003109, 0.006263, 0.003131
12223, 0.77974, 0.72574444, 0.25669006, 0.01756550, 1.478546, 0.002217, 0.001109, 0.016263, 0.008131
12224, 0.75474, 0.67835868, 0.31575256, 0.00588876, 2.462921, 0.005342, 0.002671, 0.002200, 0.001100
12225, 1.55474, 0.71914166, 0.24575256, 0.03510578, 1.762921, 0.001342, 0.000671, 0.012200, 0.006100
12226, 1.95474, 0.64687940, 0.35075256, 0.00236803, 1.412921, 0.007342, 0.003671, 0.017200, 0.008600
12227, 1.15474, 0.70473992, 0.28075256, 0.01450752, 2.112921, 0.003342, 0.001671, 0.007200, 0.003600
12228, 1.35474, 0.66516621, 0.33325256, 0.00158123, 1.937921, 0.002342, 0.001171, 0.019700, 0.009850
12229, 2.15474, 0.72702857, 0.26325256, 0.00971887, 2.637921, 0.006342, 0.003171, 0.009700, 0.004850
12230, 1.75474, 0.62820611, 0.36825256, 0.00354133, 2.287921, 0.000342, 0.000171, 0.004700, 0.002350
12231, 0.95474, 0.68018532, 0.29825256, 0.02156212, 1.587921, 0.004342, 0.002171, 0.014700, 0.007350
12232, 1.05474, 0.74212618, 0.25450256, 0.00337126, 2.025421, 0.004842, 0.002421, 0.010950, 0.005475
12233, 1.85474, 0.65867136, 0.32450256, 0.01682608, 1.325421, 0.000842, 0.000421, 0.000950, 0.000475
12234, 2.25474, 0.70292522, 0.28950256, 0.00757222, 1.675421, 0.006842, 0.003421, 0.005950, 0.002975
12235, 1.45474, 0.60391362, 0.35950256, 0.03658382, 2.375421, 0.002842, 0.001421, 0.015950, 0.007975
12236, 1.25474, 0.75769702, 0.23700256, 0.00530041, 1.500421, 0.003842, 0.001921, 0.008450, 0.004225
12237, 2.05474, 0.66676800, 0.30700256, 0.02622943, 2.200421, 0.007842, 0.003921, 0.018450, 0.009225
12238, 1.65474, 0.72585620, 0.27200256, 0.00214124, 2.550421, 0.001842, 0.000921, 0.013450, 0.006725
12239, 0.85474, 0.64726019, 0.34200256, 0.01073725, 1.850421, 0.005842, 0.002921, 0.003450, 0.001725
12240, 0.80474, 0.63403888, 0.36387756, 0.00208356, 1.369171, 0.007592, 0.003796, 0.006575, 0.003288
12241, 1.60474, 0.69331044, 0.29387756, 0.01281200, 2.069171, 0.003592, 0.001796, 0.016575, 0.008288
12242, 2.00474, 0.66593301, 0.32887756, 0.00518943, 2.419171, 0.005592, 0.002796, 0.011575, 0.005788
12243, 1.20474, 0.71000865, 0.25887756, 0.03111378, 1.719171, 0.001592, 0.000796, 0.001575, 0.000788
12244, 1.40474, 0.64587183, 0.34637756, 0.00775060, 2.244171, 0.000592, 0.000296, 0.014075, 0.007038
12245, 2.20474, 0.67787776, 0.27637756, 0.04574468, 1.544171, 0.004592, 0.002296, 0.004075, 0.002038
12246, 1.80474, 0.68515524, 0.31137756, 0.00346719, 1.894171, 0.002592, 0.001296, 0.009075, 0.004538
12247, 1.00474, 0.73763165, 0.24137756, 0.02099079, 2.594171, 0.006592, 0.003296, 0.019075, 0.009538
12248, 0.90474, 0.72780205, 0.26762756, 0.00457038, 1.806671, 0.006092, 0.003046, 0.015325, 0.007663
12249, 1.70474, 0.63977966, 0.33762756, 0.02259278, 2.506671, 0.002092, 0.001046, 0.005325, 0.002663
12250, 2.10474, 0.76534570, 0.23262756, 0.00202673, 2.156671, 0.004092, 0.002046, 0.000325, 0.000163
12251, 1.30474, 0.68713988, 0.30262756, 0.01023256, 1.456671, 0.000092, 0.000046, 0.010325, 0.005163
12252, 1.10474, 0.71196908, 0.28512756, 0.00290336, 2.681671, 0.001092, 0.000546, 0.002825, 0.001413
12253, 1.90474, 0.63041583, 0.35512756, 0.01445660, 1.981671, 0.005092, 0.002546, 0.012825, 0.006413
12254, 1.50474, 0.74269041, 0.25012756, 0.00718203, 1.631671, 0.003092, 0.001546, 0.017825, 0.008913
12255, 0.70474, 0.64480779, 0.32012756, 0.03506465, 2.331671, 0.007092, 0.003546, 0.007825, 0.003913
12256, 0.70317, 0.71812580, 0.27897522, 0.00289898, 1.348663, 0.001569, 0.000784, 0.017025, 0.008512
12257, 1.50317, 0.63657393, 0.34897522, 0.01445085, 2.048663, 0.005569, 0.002784, 0.007025, 0.003512
12258, 1.90317, 0.74885604, 0.24397522, 0.00716874, 2.398663, 0.003569, 0.001784, 0.002025, 0.001012
12259, 1.10317, 0.65098085, 0.31397522, 0.03504393, 1.698663, 0.007569, 0.003784, 0.012025, 0.006012
12260, 1.30317, 0.69917835, 0.29647522, 0.00434643, 2.223663, 0.006569, 0.003284, 0.004525, 0.002262
12261, 2.10317, 0.61212617, 0.36647522, 0.02139861, 1.523663, 0.002569, 0.001284, 0.014525, 0.007262
12262, 1.70317, 0.73659382, 0.26147522, 0.00193096, 1.873663, 0.004569, 0.002284, 0.019525, 0.009762
12263, 0.90317, 0.65881282, 0.33147522, 0.00971196, 2.573663, 0.000569, 0.000284, 0.009525, 0.004762
12264, 1.00317, 0.63473451, 0.35772522, 0.00754027, 1.786163, 0.000069, 0.000034, 0.005775, 0.002887
12265, 1.80317, 0.66767240, 0.28772522, 0.04460238, 2.486163, 0.004069, 0.002034, 0.015775, 0.007887
12266, 2.20317, 0.67389888, 0.32272522, 0.00337590, 2.136163, 0.002069, 0.001034, 0.010775, 0.005387
12267, 1.40317, 0.72680044, 0.25272522, 0.02047434, 1.436163, 0.006069, 0.003034, 0.000775, 0.000387
12268, 1.20317, 0.65763544, 0.34022522, 0.00213934, 2.661163, 0.007069, 0.003534, 0.013275, 0.006637
12269, 2.00317, 0.71666454, 0.27022522, 0.01311024, 1.961163, 0.003069, 0.001534, 0.003275, 0.001637
12270, 1.60317, 0.68945613, 0.30522522, 0.00531865, 1.611163, 0.005069, 0.002534, 0.008275, 0.004137
12271, 0.80317, 0.73297783, 0.23522522, 0.03179695, 2.311163, 0.001069, 0.000534, 0.018275, 0.009137
12272, 0.85317, 0.73779058, 0.25710022, 0.00510920, 2.442413, 0.003319, 0.001659, 0.011400, 0.005700
12273, 1.65317, 0.64767783, 0.32710022, 0.02522195, 1.742413, 0.007319, 0.003659, 0.001400, 0.000700
12274, 2.05317, 0.70583856, 0.29210022, 0.00206122, 1.392413, 0.001319, 0.000659, 0.006400, 0.003200
12275, 1.25317, 0.62759359, 0.36210022, 0.01030619, 2.092413, 0.005319, 0.002659, 0.016400, 0.008200
12276, 1.45317, 0.75699560, 0.23960022, 0.00340418, 1.917413, 0.004319, 0.002159, 0.008900, 0.004450
12277, 2.25317, 0.67337136, 0.30960022, 0.01702842, 2.617413, 0.000319, 0.000159, 0.018900, 0.009450
12278, 1.85317, 0.71774575, 0.27460022, 0.00765403, 2.267413, 0.006319, 0.003159, 0.013900, 0.006950
12279, 1.05317, 0.61832034, 0.34460022, 0.03707944, 1.567413, 0.002319, 0.001159, 0.003900, 0.001950
12280, 0.95317, 0.69750836, 0.30085022, 0.00164142, 2.004913, 0.002819, 0.001409, 0.000150, 0.000075
12281, 1.75317, 0.75910429, 0.23085022, 0.01004549, 1.304913, 0.006819, 0.003409, 0.010150, 0.005075
12282, 2.15317, 0.66046409, 0.33585022, 0.00368569, 1.654913, 0.000819, 0.000409, 0.015150, 0.007575
12283, 1.35317, 0.71181225, 0.26585022, 0.02233753, 2.354913, 0.004819, 0.002409, 0.005150, 0.002575
12284, 1.15317, 0.67584194, 0.31835022, 0.00580784, 1.479913, 0.005819, 0.002909, 0.017650, 0.008825
12285, 1.95317, 0.71700089, 0.24835022, 0.03464889, 2.179913, 0.001819, 0.000909, 0.007650, 0.003825
12286, 1.55317, 0.64431488, 0.35335022, 0.00233490, 2.529913, 0.007819, 0.003909, 0.002650, 0.001325
12287, 0.75317, 0.70233728, 0.28335022, 0.01431250, 1.829913, 0.003819, 0.001909, 0.012650, 0.006325
12288, 0.77817, 0.65100965, 0.34241272, 0.00657763, 2.114288, 0.004694, 0.002347, 0.008587, 0.004294
12289, 1.57817, 0.68847013, 0.27241272, 0.03911715, 1.414288, 0.000694, 0.000347, 0.018587, 0.009294
12290, 1.97817, 0.68964889, 0.30741272, 0.00293840, 1.764288, 0.006694, 0.003347, 0.013587, 0.006794
12291, 1.17817, 0.74474342, 0.23741272, 0.01784386, 2.464288, 0.002694, 0.001347, 0.003587, 0.001794
12292, 1.37817, 0.63832116, 0.35991272, 0.00176612, 1.589288, 0.003694, 0.001847, 0.011087, 0.005544
12293, 2.17817, 0.69920829, 0.28991272, 0.01087899, 2.289288, 0.007694, 0.003847, 0.001087, 0.000544
12294, 1.77817, 0.67068678, 0.32491272, 0.00440050, 2.639288, 0.001694, 0.000847, 0.006087, 0.003044
12295, 0.97817, 0.71857458, 0.25491272, 0.02651270, 1.939288, 0.005694, 0.002847, 0.016087, 0.008044
12296, 1.07817, 0.69764862, 0.29866272, 0.00368866, 2.376788, 0.005194, 0.002597, 0.019837, 0.009919
12297, 1.87817, 0.61310802, 0.36866272, 0.01822926, 1.676788, 0.001194, 0.000597, 0.009837, 0.004919
12298, 2.27817, 0.72721932, 0.26366272, 0.00911796, 1.326788, 0.007194, 0.003597, 0.004837, 0.002419
12299, 1.47817, 0.62245019, 0.33366272, 0.04388709, 2.026788, 0.003194, 0.001597, 0.014837, 0.007419
12300, 1.27817, 0.71303176, 0.28116272, 0.00580552, 1.851788, 0.002194, 0.001097, 0.002337, 0.001169
12301, 2.07817, 0.62043030, 0.35116272, 0.02840699, 2.551788, 0.006194, 0.003097, 0.012337, 0.006169
12302, 1.67817, 0.75125787, 0.24616272, 0.00257941, 2.201788, 0.000194, 0.000097, 0.017337, 0.008669
12303, 0.87817, 0.67088401, 0.31616272, 0.01295327, 1.501788, 0.004194, 0.002097, 0.007337, 0.003669
12304, 0.82817, 0.67737449, 0.32053772, 0.00208779, 1.720538, 0.006444, 0.003222, 0.002962, 0.001481
12305, 1.62817, 0.73669366, 0.25053772, 0.01276862, 2.420538, 0.002444, 0.001222, 0.012962, 0.006481
12306, 2.02817, 0.63978609, 0.35553772, 0.00467619, 2.070538, 0.004444, 0.002222, 0.017962, 0.008981
12307, 1.22817, 0.68625616, 0.28553772, 0.02820612, 1.370538, 0.000444, 0.000222, 0.007962, 0.003981
12308, 1.42817, 0.68920507, 0.30303772, 0.00775721, 2.595538, 0.001444, 0.000722, 0.015462, 0.007731
12309, 2.22817, 0.72130836, 0.23303772, 0.04565392, 1.895538, 0.005444, 0.002722, 0.005462, 0.002731
12310, 1.82817, 0.65883524, 0.33803772, 0.00312704, 1.545538, 0.003444, 0.001722, 0.000462, 0.000231
12311, 1.02817, 0.71293370, 0.26803772, 0.01902858, 2.245538, 0.007444, 0.003722, 0.010462, 0.005231
12312, 0.92817, 0.75377264, 0.24178772, 0.00443964, 1.458038, 0.007944, 0.003972, 0.014212, 0.007106
12313, 1.72817, 0.66614858, 0.31178772, 0.02206370, 2.158038, 0.003944, 0.001972, 0.004212, 0.002106
12314, 2.12817, 0.72142046, 0.27678772, 0.00179183, 2.508038, 0.005944, 0.002972, 0.009212, 0.004606
12315, 1.32817, 0.64421445, 0.34678772, 0.00899783, 1.808038, 0.001944, 0.000972, 0.019212, 0.009606
12316, 1.12817, 0.73789001, 0.25928772, 0.00282227, 2.333038, 0.000944, 0.000472, 0.006712, 0.003356
12317, 1.92817, 0.65659011, 0.32928772, 0.01412217, 1.633038, 0.004944, 0.002472, 0.016712, 0.008356
12318, 1.52817, 0.69936901, 0.29428772, 0.00634327, 1.983038, 0.002944, 0.001472, 0.011712, 0.005856
12319, 0.72817, 0.60486171, 0.36428772, 0.03085057, 2.683038, 0.006944, 0.003472, 0.001712, 0.000856
12320, 0.74067, 0.68275809, 0.31288147, 0.00436044, 1.972101, 0.007381, 0.003691, 0.018743, 0.009372
12321, 1.54067, 0.73087009, 0.24288147, 0.02624845, 2.672101, 0.003381, 0.001691, 0.008743, 0.004372
12322, 1.94067, 0.65036698, 0.34788147, 0.00175155, 2.322101, 0.005381, 0.002691, 0.003743, 0.001872
12323, 1.14067, 0.71134535, 0.27788147, 0.01077318, 1.622101, 0.001381, 0.000691, 0.013743, 0.006872
12324, 1.34067, 0.66685290, 0.33038147, 0.00276563, 2.497101, 0.000381, 0.000191, 0.001243, 0.000622
12325, 2.14067, 0.72276236, 0.26038147, 0.01685617, 1.797101, 0.004381, 0.002191, 0.011243, 0.005622
12326, 1.74067, 0.62843800, 0.36538147, 0.00618053, 1.447101, 0.002381, 0.001191, 0.016243, 0.008122
12327, 0.94067, 0.66769191, 0.29538147, 0.03692662, 2.147101, 0.006381, 0.003191, 0.006243, 0.003122
12328, 1.04067, 0.74587577, 0.25163147, 0.00249276, 1.534601, 0.006881, 0.003441, 0.009993, 0.004997
12329, 1.84067, 0.66585463, 0.32163147, 0.01251390, 2.234601, 0.002881, 0.001441, 0.019993, 0.009997
12330, 2.24067, 0.70775935, 0.28663147, 0.00560918, 2.584601, 0.004881, 0.002441, 0.014993, 0.007497
12331, 1.44067, 0.61591887, 0.35663147, 0.02744966, 1.884601, 0.000881, 0.000441, 0.004993, 0.002497
12332, 1.24067, 0.75663433, 0.23413147, 0.00923420, 2.059601, 0.001881, 0.000941, 0.012493, 0.006247
12333, 2.04067, 0.65117823, 0.30413147, 0.04469030, 1.359601, 0.005881, 0.002941, 0.002493, 0.001247
12334, 1.64067, 0.72712636, 0.26913147, 0.00374217, 1.709601, 0.003881, 0.001941, 0.007493, 0.003747
12335, 0.84067, 0.64228030, 0.33913147, 0.01858823, 2.409601, 0.007881, 0.003941, 0.017493, 0.008747
12336, 0.89067, 0.62734522, 0.36975647, 0.00289831, 2.190851, 0.005631, 0.002816, 0.013118, 0.006559
12337, 1.69067, 0.68251190, 0.29975647, 0.01773163, 1.490851, 0.001631, 0.000816, 0.003118, 0.001559
12338, 2.09067, 0.65803433, 0.33475647, 0.00720920, 1.840851, 0.007631, 0.003816, 0.008118, 0.004059
12339, 1.29067, 0.69257523, 0.26475647, 0.04266830, 2.540851, 0.003631, 0.001816, 0.018118, 0.009059
12340, 1.49067, 0.64316778, 0.35225647, 0.00457575, 1.315851, 0.002631, 0.001316, 0.005618, 0.002809
12341, 2.29067, 0.69013322, 0.28225647, 0.02761031, 2.015851, 0.006631, 0.003316, 0.015618, 0.007809
12342, 1.89067, 0.68070135, 0.31725647, 0.00204218, 2.365851, 0.000631, 0.000316, 0.010618, 0.005309
12343, 1.09067, 0.74025476, 0.24725647, 0.01248877, 1.665851, 0.004631, 0.002316, 0.000618, 0.000309
12344, 0.99067, 0.72013579, 0.27350647, 0.00635774, 2.628351, 0.004131, 0.002066, 0.004368, 0.002184
12345, 1.79067, 0.62544252, 0.34350647, 0.03105101, 1.928351, 0.000131, 0.000066, 0.014368, 0.007184
12346, 2.19067, 0.75866904, 0.23850647, 0.00282449, 1.578351, 0.006131, 0.003066, 0.019368, 0.009684
12347, 1.39067, 0.67731347, 0.30850647, 0.01418006, 2.278351, 0.002131, 0.001066, 0.009368, 0.004684
12348, 1.19067, 0.70728359, 0.29100647, 0.00170994, 1.753351, 0.003131, 0.001566, 0.016868, 0.008434
12349, 1.99067, 0.63042275, 0.36100647, 0.00857078, 2.453351, 0.007131, 0.003566, 0.006868, 0.003434
12350, 1.59067, 0.73975247, 0.25600647, 0.00424106, 2.103351, 0.001131, 0.000566, 0.001868, 0.000934
12351, 0.79067, 0.65294297, 0.32600647, 0.02105056, 1.403351, 0.005131, 0.002566, 0.011868, 0.005934
12352, 0.76567, 0.76610119, 0.23194397, 0.00195484, 2.562726, 0.002256, 0.001128, 0.007181, 0.003590
12353, 1.56567, 0.68818122, 0.30194397, 0.00987481, 1.862726, 0.006256, 0.003128, 0.017181, 0.008590
12354, 1.96567, 0.72864700, 0.26694397, 0.00440903, 1.512726, 0.000256, 0.000128, 0.012181, 0.006090
12355, 1.16567, 0.64123656, 0.33694397, 0.02181947, 2.212726, 0.004256, 0.002128, 0.002181, 0.001090
12356, 1.36567, 0.74362686, 0.24944397, 0.00692917, 1.687726, 0.005256, 0.002628, 0.014681, 0.007340
12357, 2.16567, 0.64667090, 0.31944397, 0.03388513, 2.387726, 0.001256, 0.000628, 0.004681, 0.002340
12358, 1.76567, 0.71275533, 0.28444397, 0.00280070, 2.037726, 0.007256, 0.003628, 0.009681, 0.004840
12359, 0.96567, 0.63159981, 0.35444397, 0.01395622, 1.337726, 0.003256, 0.001628, 0.019681, 0.009840
12360, 1.06567, 0.66679911, 0.32819397, 0.00500692, 2.300226, 0.003756, 0.001878, 0.015931, 0.007965
12361, 1.86567, 0.71175188, 0.25819397, 0.03005415, 1.600226, 0.007756, 0.003878, 0.005931, 0.002965
12362, 2.26567, 0.63479597, 0.36319397, 0.00201006, 1.950226, 0.001756, 0.000878, 0.000931, 0.000465
12363, 1.46567, 0.69444055, 0.29319397, 0.01236548, 2.650226, 0.005756, 0.002878, 0.010931, 0.005465
12364, 1.26567, 0.68596119, 0.31069397, 0.00334484, 1.425226, 0.004756, 0.002378, 0.003431, 0.001715
12365, 2.06567, 0.73904113, 0.24069397, 0.02026490, 2.125226, 0.000756, 0.000378, 0.013431, 0.006715
12366, 1.66567, 0.64682668, 0.34569397, 0.00747935, 2.475226, 0.006756, 0.003378, 0.018431, 0.009215
12367, 0.86567, 0.68008402, 0.27569397, 0.04422201, 1.775226, 0.002756, 0.001378, 0.008431, 0.004215
12368, 0.81567, 0.70387475, 0.28881897, 0.00730628, 1.643976, 0.000506, 0.000253, 0.001556, 0.000778
12369, 1.61567, 0.60581849, 0.35881897, 0.03536254, 2.343976, 0.004506, 0.002253, 0.011556, 0.005778
12370, 2.01567, 0.74292905, 0.25381897, 0.00325198, 2.693976, 0.002506, 0.001253, 0.016556, 0.008278
12371, 1.21567, 0.65993665, 0.32381897, 0.01624438, 1.993976, 0.006506, 0.003253, 0.006556, 0.003278
12372, 1.41567, 0.72661562, 0.27131897, 0.00206541, 2.168976, 0.007506, 0.003753, 0.019056, 0.009528
12373, 2.21567, 0.64831795, 0.34131897, 0.01036308, 1.468976, 0.003506, 0.001753, 0.009056, 0.004528
12374, 1.81567, 0.75856780, 0.23631897, 0.00511323, 1.818976, 0.005506, 0.002753, 0.004056, 0.002028
12375, 1.01567, 0.66834708, 0.30631897, 0.02533395, 2.518976, 0.001506, 0.000753, 0.014056, 0.007028
12376, 0.91567, 0.64764654, 0.35006897, 0.00228449, 1.906476, 0.001006, 0.000503, 0.010306, 0.005153
12377, 1.71567, 0.70592834, 0.28006897, 0.01400269, 2.606476, 0.005006, 0.002503, 0.000306, 0.000153
12378, 2.11567, 0.67924931, 0.31506897, 0.00568172, 2.256476, 0.003006, 0.001503, 0.005306, 0.002653
12379, 1.31567, 0.72101573, 0.24506897, 0.03391530, 1.556476, 0.007006, 0.003503, 0.015306, 0.007653
12380, 1.11567, 0.62901429, 0.36756897, 0.00341674, 2.431476, 0.006006, 0.003003, 0.007806, 0.003903
12381, 1.91567, 0.68161071, 0.29756897, 0.02082032, 1.731476, 0.002006, 0.001003, 0.017806, 0.008903
12382, 1.51567, 0.66590570, 0.33256897, 0.00152533, 1.381476, 0.004006, 0.002003, 0.012806, 0.006403
12383, 0.71567, 0.72805295, 0.26256897, 0.00937808, 2.081476, 0.000006, 0.000003, 0.002806, 0.001403
12384, 0.72192, 0.66931571, 0.32217834, 0.00850594, 2.360382, 0.002787, 0.001394, 0.013665, 0.006833
12385, 1.52192, 0.69794335, 0.25217834, 0.04987831, 1.660382, 0.006787, 0.003394, 0.003665, 0.001833
12386, 1.92192, 0.63939508, 0.35717834, 0.00342658, 1.310382, 0.000787, 0.000394, 0.008665, 0.004333
12387, 1.12192, 0.69196822, 0.28717834, 0.02085344, 2.010382, 0.004787, 0.002394, 0.018665, 0.009333
12388, 1.32192, 0.69291026, 0.30467834, 0.00241140, 1.835382, 0.005787, 0.002894, 0.006165, 0.003083
12389, 2.12192, 0.75063177, 0.23467834, 0.01468989, 2.535382, 0.001787, 0.000894, 0.016165, 0.008083
12390, 1.72192, 0.65491688, 0.33967834, 0.00540478, 2.185382, 0.007787, 0.003894, 0.011165, 0.005583
12391, 0.92192, 0.69793212, 0.26967834, 0.03238953, 1.485382, 0.003787, 0.001894, 0.001165, 0.000583
12392, 1.02192, 0.75331839, 0.24342834, 0.00325327, 2.097882, 0.003287, 0.001644, 0.004915, 0.002458
12393, 1.82192, 0.67029345, 0.31342834, 0.01627820, 1.397882, 0.007287, 0.003644, 0.014915, 0.007458
12394, 2.22192, 0.71425696, 0.27842834, 0.00731469, 1.747882, 0.001287, 0.000644, 0.019915, 0.009958
12395, 1.42192, 0.61609141, 0.34842834, 0.03548025, 2.447882, 0.005287, 0.002644, 0.009915, 0.004958
12396, 1.22192, 0.73418907, 0.26092834, 0.00488258, 1.572882, 0.004287, 0.002144, 0.017415, 0.008708
12397, 2.02192, 0.64495212, 0.33092834, 0.02411954, 2.272882, 0.000287, 0.000144, 0.007415, 0.003708
12398, 1.62192, 0.70210267, 0.29592834, 0.00196898, 2.622882, 0.006287, 0.003144, 0.002415, 0.001208
12399, 0.82192, 0.62422737, 0.36592834, 0.00984429, 1.922882, 0.002287, 0.001144, 0.012415, 0.006208
12400, 0.87192, 0.66302749, 0.33530334, 0.00166916, 1.441632, 0.000037, 0.000019, 0.018040, 0.009020
12401, 1.67192, 0.72444086, 0.26530334, 0.01025580, 2.141632, 0.004037, 0.002019, 0.008040, 0.004020
12402, 2.07192, 0.69554433, 0.30030334, 0.00415232, 2.491632, 0.002037, 0.001019, 0.003040, 0.001520
12403, 1.27192, 0.74469633, 0.23030334, 0.02500033, 1.791632, 0.006037, 0.003019, 0.013040, 0.006520
12404, 1.47192, 0.64130105, 0.35280334, 0.00589561, 2.316632, 0.007037, 0.003519, 0.000540, 0.000270
